region,series,year,value
East Asia & Pacific,primary,2000,110.224029541016
East Asia & Pacific,primary,2001,110.92357635498
East Asia & Pacific,primary,2002,109.465171813965
East Asia & Pacific,primary,2003,108.066650390625
East Asia & Pacific,primary,2004,106.849769592285
East Asia & Pacific,primary,2005,105.281303405762
East Asia & Pacific,primary,2006,104.555038452148
East Asia & Pacific,primary,2007,105.071189880371
East Asia & Pacific,primary,2008,105.375160217285
East Asia & Pacific,primary,2009,105.32967376709
East Asia & Pacific,primary,2010,104.872680664062
East Asia & Pacific,primary,2011,105.003997802734
East Asia & Pacific,primary,2012,105.154861450195
East Asia & Pacific,primary,2013,104.620399475098
East Asia & Pacific,primary,2014,101.81568145752
East Asia & Pacific,primary,2015,101.045478820801
East Asia & Pacific,primary,2016,100.860946655273
East Asia & Pacific,primary,2017,100.652389526367
East Asia & Pacific,primary,2018,100.173690795898
East Asia & Pacific,primary,2019,99.8616180419922
East Asia & Pacific,primary,2020,100.061592102051
East Asia & Pacific,primary_female,2000,110.308181762695
East Asia & Pacific,primary_female,2001,111.222671508789
East Asia & Pacific,primary_female,2002,109.70955657959
East Asia & Pacific,primary_female,2003,108.323722839355
East Asia & Pacific,primary_female,2004,107.229118347168
East Asia & Pacific,primary_female,2005,105.498176574707
East Asia & Pacific,primary_female,2006,104.717170715332
East Asia & Pacific,primary_female,2007,105.105827331543
East Asia & Pacific,primary_female,2008,105.452972412109
East Asia & Pacific,primary_female,2009,105.258842468262
East Asia & Pacific,primary_female,2010,105.148918151855
East Asia & Pacific,primary_female,2011,105.276351928711
East Asia & Pacific,primary_female,2012,105.2080078125
East Asia & Pacific,primary_female,2013,104.752647399902
East Asia & Pacific,primary_female,2014,101.899658203125
East Asia & Pacific,primary_female,2015,100.989723205566
East Asia & Pacific,primary_female,2016,100.871597290039
East Asia & Pacific,primary_female,2017,100.631492614746
East Asia & Pacific,primary_female,2018,100.128768920898
East Asia & Pacific,primary_female,2019,99.8039627075195
East Asia & Pacific,primary_female,2020,99.9909210205078
East Asia & Pacific,primary_male,2000,110.146797180176
East Asia & Pacific,primary_male,2001,110.649879455566
East Asia & Pacific,primary_male,2002,109.242149353027
East Asia & Pacific,primary_male,2003,107.832626342773
East Asia & Pacific,primary_male,2004,106.506790161133
East Asia & Pacific,primary_male,2005,105.085670471191
East Asia & Pacific,primary_male,2006,104.409080505371
East Asia & Pacific,primary_male,2007,105.040061950684
East Asia & Pacific,primary_male,2008,105.305358886719
East Asia & Pacific,primary_male,2009,105.39315032959
East Asia & Pacific,primary_male,2010,104.625343322754
East Asia & Pacific,primary_male,2011,104.760368347168
East Asia & Pacific,primary_male,2012,105.107368469238
East Asia & Pacific,primary_male,2013,104.502311706543
East Asia & Pacific,primary_male,2014,101.740730285645
East Asia & Pacific,primary_male,2015,101.095222473145
East Asia & Pacific,primary_male,2016,100.851448059082
East Asia & Pacific,primary_male,2017,100.671051025391
East Asia & Pacific,primary_male,2018,100.213882446289
East Asia & Pacific,primary_male,2019,99.9132995605469
East Asia & Pacific,primary_male,2020,100.125030517578
East Asia & Pacific,secondary,2000,62.1436996459961
East Asia & Pacific,secondary,2001,63.9107894897461
East Asia & Pacific,secondary,2002,64.6817474365234
East Asia & Pacific,secondary,2003,65.9770584106445
East Asia & Pacific,secondary,2004,68.4119262695312
East Asia & Pacific,secondary,2005,70.3503723144531
East Asia & Pacific,secondary,2006,73.1226196289062
East Asia & Pacific,secondary,2007,76.6228790283203
East Asia & Pacific,secondary,2008,79.1833419799805
East Asia & Pacific,secondary,2009,83.070068359375
East Asia & Pacific,secondary,2010,84.7297592163086
East Asia & Pacific,secondary,2011,86.061653137207
East Asia & Pacific,secondary,2012,86.5859222412109
East Asia & Pacific,secondary,2013,87.486198425293
East Asia & Pacific,secondary,2014,86.9173736572266
East Asia & Pacific,secondary,2015,87.1539535522461
East Asia & Pacific,secondary,2016,86.5248031616211
East Asia & Pacific,secondary,2017,86.7522583007812
East Asia & Pacific,secondary,2018,87.2916488647461
East Asia & Pacific,secondary,2019,88.9832077026367
East Asia & Pacific,secondary,2020,89.899040222168
East Asia & Pacific,secondary_female,2000,60.9457092285156
East Asia & Pacific,secondary_female,2001,62.8622512817383
East Asia & Pacific,secondary_female,2002,63.8230400085449
East Asia & Pacific,secondary_female,2003,65.3064880371094
East Asia & Pacific,secondary_female,2004,68.1626815795898
East Asia & Pacific,secondary_female,2005,70.5025024414062
East Asia & Pacific,secondary_female,2006,73.6256332397461
East Asia & Pacific,secondary_female,2007,77.3227996826172
East Asia & Pacific,secondary_female,2008,80.100212097168
East Asia & Pacific,secondary_female,2009,84.3223571777344
East Asia & Pacific,secondary_female,2010,85.2631530761719
East Asia & Pacific,secondary_female,2011,86.7125930786133
East Asia & Pacific,secondary_female,2012,87.5260620117188
East Asia & Pacific,secondary_female,2013,88.3574523925781
East Asia & Pacific,secondary_female,2014,88.063102722168
East Asia & Pacific,secondary_female,2015,88.283332824707
East Asia & Pacific,secondary_female,2016,87.7668609619141
East Asia & Pacific,secondary_female,2017,87.9111175537109
East Asia & Pacific,secondary_female,2018,88.4812393188477
East Asia & Pacific,secondary_female,2019,90.0556335449219
East Asia & Pacific,secondary_female,2020,90.8184967041016
East Asia & Pacific,secondary_male,2000,63.2668914794922
East Asia & Pacific,secondary_male,2001,64.8903121948242
East Asia & Pacific,secondary_male,2002,65.4806671142578
East Asia & Pacific,secondary_male,2003,66.5983200073242
East Asia & Pacific,secondary_male,2004,68.6420135498047
East Asia & Pacific,secondary_male,2005,70.2104263305664
East Asia & Pacific,secondary_male,2006,72.6614990234375
East Asia & Pacific,secondary_male,2007,75.9831390380859
East Asia & Pacific,secondary_male,2008,78.3479080200195
East Asia & Pacific,secondary_male,2009,81.9322509765625
East Asia & Pacific,secondary_male,2010,84.2464370727539
East Asia & Pacific,secondary_male,2011,85.472900390625
East Asia & Pacific,secondary_male,2012,85.7374725341797
East Asia & Pacific,secondary_male,2013,86.7014999389648
East Asia & Pacific,secondary_male,2014,85.8870620727539
East Asia & Pacific,secondary_male,2015,86.1397933959961
East Asia & Pacific,secondary_male,2016,85.4104537963867
East Asia & Pacific,secondary_male,2017,85.7120208740234
East Asia & Pacific,secondary_male,2018,86.2228088378906
East Asia & Pacific,secondary_male,2019,88.0189514160156
East Asia & Pacific,secondary_male,2020,89.0723266601562
East Asia & Pacific,tertiary,2000,16.5568504333496
East Asia & Pacific,tertiary,2001,17.4698600769043
East Asia & Pacific,tertiary,2002,19.0702209472656
East Asia & Pacific,tertiary,2003,20.7942905426025
East Asia & Pacific,tertiary,2004,22.3188800811768
East Asia & Pacific,tertiary,2005,23.4988803863525
East Asia & Pacific,tertiary,2006,24.681209564209
East Asia & Pacific,tertiary,2007,25.5336608886719
East Asia & Pacific,tertiary,2008,26.1920108795166
East Asia & Pacific,tertiary,2009,27.3756103515625
East Asia & Pacific,tertiary,2010,29.0185108184814
East Asia & Pacific,tertiary,2011,30.5334892272949
East Asia & Pacific,tertiary,2012,32.6158103942871
East Asia & Pacific,tertiary,2013,35.0063514709473
East Asia & Pacific,tertiary,2014,41.8916206359863
East Asia & Pacific,tertiary,2015,44.2587699890137
East Asia & Pacific,tertiary,2016,45.9389686584473
East Asia & Pacific,tertiary,2017,46.5590782165527
East Asia & Pacific,tertiary,2018,47.4009819030762
East Asia & Pacific,tertiary,2019,49.4808692932129
East Asia & Pacific,tertiary,2020,52.6518783569336
East Asia & Pacific,tertiary_female,2000,15.1963996887207
East Asia & Pacific,tertiary_female,2001,15.9441404342651
East Asia & Pacific,tertiary_female,2002,17.7628498077393
East Asia & Pacific,tertiary_female,2003,19.4840202331543
East Asia & Pacific,tertiary_female,2004,21.2422294616699
East Asia & Pacific,tertiary_female,2005,22.5040702819824
East Asia & Pacific,tertiary_female,2006,24.130350112915
East Asia & Pacific,tertiary_female,2007,25.4850807189941
East Asia & Pacific,tertiary_female,2008,26.3920707702637
East Asia & Pacific,tertiary_female,2009,27.8694000244141
East Asia & Pacific,tertiary_female,2010,29.7747993469238
East Asia & Pacific,tertiary_female,2011,31.519889831543
East Asia & Pacific,tertiary_female,2012,34.1336288452148
East Asia & Pacific,tertiary_female,2013,37.0369415283203
East Asia & Pacific,tertiary_female,2014,44.8091697692871
East Asia & Pacific,tertiary_female,2015,47.6613807678223
East Asia & Pacific,tertiary_female,2016,49.9144515991211
East Asia & Pacific,tertiary_female,2017,50.6279106140137
East Asia & Pacific,tertiary_female,2018,51.6399803161621
East Asia & Pacific,tertiary_female,2019,54.0149383544922
East Asia & Pacific,tertiary_female,2020,57.0703086853027
East Asia & Pacific,tertiary_male,2000,17.8526096343994
East Asia & Pacific,tertiary_male,2001,18.9207000732422
East Asia & Pacific,tertiary_male,2002,20.3110599517822
East Asia & Pacific,tertiary_male,2003,22.0352191925049
East Asia & Pacific,tertiary_male,2004,23.3358497619629
East Asia & Pacific,tertiary_male,2005,24.4356193542481
East Asia & Pacific,tertiary_male,2006,25.1979198455811
East Asia & Pacific,tertiary_male,2007,25.5790996551514
East Asia & Pacific,tertiary_male,2008,26.0055294036865
East Asia & Pacific,tertiary_male,2009,26.9169406890869
East Asia & Pacific,tertiary_male,2010,28.3187103271484
East Asia & Pacific,tertiary_male,2011,29.6235809326172
East Asia & Pacific,tertiary_male,2012,31.2216701507568
East Asia & Pacific,tertiary_male,2013,33.1487312316895
East Asia & Pacific,tertiary_male,2014,39.2321014404297
East Asia & Pacific,tertiary_male,2015,41.166690826416
East Asia & Pacific,tertiary_male,2016,42.333179473877
East Asia & Pacific,tertiary_male,2017,42.8744201660156
East Asia & Pacific,tertiary_male,2018,43.5660591125488
East Asia & Pacific,tertiary_male,2019,45.3829002380371
East Asia & Pacific,tertiary_male,2020,48.6606407165527
Europe & Central Asia,primary,2000,104.001197814941
Europe & Central Asia,primary,2001,104.970207214355
Europe & Central Asia,primary,2002,105.540267944336
Europe & Central Asia,primary,2003,104.293769836426
Europe & Central Asia,primary,2004,103.689987182617
Europe & Central Asia,primary,2005,102.640342712402
Europe & Central Asia,primary,2006,102.209281921387
Europe & Central Asia,primary,2007,101.992767333984
Europe & Central Asia,primary,2008,101.62899017334
Europe & Central Asia,primary,2009,101.233612060547
Europe & Central Asia,primary,2010,101.274749755859
Europe & Central Asia,primary,2011,101.192428588867
Europe & Central Asia,primary,2012,101.023292541504
Europe & Central Asia,primary,2013,102.128631591797
Europe & Central Asia,primary,2014,101.195068359375
Europe & Central Asia,primary,2015,100.50414276123
Europe & Central Asia,primary,2016,100.152008056641
Europe & Central Asia,primary,2017,99.9920501708984
Europe & Central Asia,primary,2018,100.49089050293
Europe & Central Asia,primary,2019,100.92504119873
Europe & Central Asia,primary,2020,100.668319702148
Europe & Central Asia,primary_female,2000,102.909729003906
Europe & Central Asia,primary_female,2001,104.007148742676
Europe & Central Asia,primary_female,2002,104.528419494629
Europe & Central Asia,primary_female,2003,103.392578125
Europe & Central Asia,primary_female,2004,102.834770202637
Europe & Central Asia,primary_female,2005,101.803573608398
Europe & Central Asia,primary_female,2006,101.508598327637
Europe & Central Asia,primary_female,2007,101.375122070312
Europe & Central Asia,primary_female,2008,101.124740600586
Europe & Central Asia,primary_female,2009,100.88973236084
Europe & Central Asia,primary_female,2010,101.011749267578
Europe & Central Asia,primary_female,2011,101.034629821777
Europe & Central Asia,primary_female,2012,100.907760620117
Europe & Central Asia,primary_female,2013,102.105651855469
Europe & Central Asia,primary_female,2014,101.212387084961
Europe & Central Asia,primary_female,2015,100.504280090332
Europe & Central Asia,primary_female,2016,100.15950012207
Europe & Central Asia,primary_female,2017,99.8351898193359
Europe & Central Asia,primary_female,2018,100.255867004395
Europe & Central Asia,primary_female,2019,100.772216796875
Europe & Central Asia,primary_female,2020,100.501480102539
Europe & Central Asia,primary_male,2000,105.046333312988
Europe & Central Asia,primary_male,2001,105.890327453613
Europe & Central Asia,primary_male,2002,106.507461547852
Europe & Central Asia,primary_male,2003,105.155151367188
Europe & Central Asia,primary_male,2004,104.507049560547
Europe & Central Asia,primary_male,2005,103.439407348633
Europe & Central Asia,primary_male,2006,102.878021240234
Europe & Central Asia,primary_male,2007,102.581497192383
Europe & Central Asia,primary_male,2008,102.108627319336
Europe & Central Asia,primary_male,2009,101.560279846191
Europe & Central Asia,primary_male,2010,101.524429321289
Europe & Central Asia,primary_male,2011,101.34211730957
Europe & Central Asia,primary_male,2012,101.132850646973
Europe & Central Asia,primary_male,2013,102.150421142578
Europe & Central Asia,primary_male,2014,101.178649902344
Europe & Central Asia,primary_male,2015,100.504013061523
Europe & Central Asia,primary_male,2016,100.144912719727
Europe & Central Asia,primary_male,2017,100.140731811523
Europe & Central Asia,primary_male,2018,100.713623046875
Europe & Central Asia,primary_male,2019,101.069778442383
Europe & Central Asia,primary_male,2020,100.82633972168
Europe & Central Asia,secondary,2000,95.2436599731445
Europe & Central Asia,secondary,2001,96.9802398681641
Europe & Central Asia,secondary,2002,98.0451431274414
Europe & Central Asia,secondary,2003,98.739990234375
Europe & Central Asia,secondary,2004,96.467643737793
Europe & Central Asia,secondary,2005,96.1891174316406
Europe & Central Asia,secondary,2006,96.7032089233398
Europe & Central Asia,secondary,2007,97.109733581543
Europe & Central Asia,secondary,2008,97.6943511962891
Europe & Central Asia,secondary,2009,97.5254592895508
Europe & Central Asia,secondary,2010,99.2390975952148
Europe & Central Asia,secondary,2011,99.5089569091797
Europe & Central Asia,secondary,2012,99.0625915527344
Europe & Central Asia,secondary,2013,104.560623168945
Europe & Central Asia,secondary,2014,104.894180297852
Europe & Central Asia,secondary,2015,104.618797302246
Europe & Central Asia,secondary,2016,104.274139404297
Europe & Central Asia,secondary,2017,105.108917236328
Europe & Central Asia,secondary,2018,104.914413452148
Europe & Central Asia,secondary,2019,104.735778808594
Europe & Central Asia,secondary,2020,103.197662353516
Europe & Central Asia,secondary_female,2000,94.383918762207
Europe & Central Asia,secondary_female,2001,95.9396591186523
Europe & Central Asia,secondary_female,2002,96.8896865844727
Europe & Central Asia,secondary_female,2003,97.4431228637695
Europe & Central Asia,secondary_female,2004,95.3501205444336
Europe & Central Asia,secondary_female,2005,95.1080474853516
Europe & Central Asia,secondary_female,2006,95.684700012207
Europe & Central Asia,secondary_female,2007,96.1526184082031
Europe & Central Asia,secondary_female,2008,96.8290634155273
Europe & Central Asia,secondary_female,2009,96.6895370483398
Europe & Central Asia,secondary_female,2010,98.2913665771484
Europe & Central Asia,secondary_female,2011,98.4919281005859
Europe & Central Asia,secondary_female,2012,98.2450714111328
Europe & Central Asia,secondary_female,2013,104.177047729492
Europe & Central Asia,secondary_female,2014,104.560272216797
Europe & Central Asia,secondary_female,2015,104.293327331543
Europe & Central Asia,secondary_female,2016,104.06916809082
Europe & Central Asia,secondary_female,2017,104.589317321777
Europe & Central Asia,secondary_female,2018,104.573738098145
Europe & Central Asia,secondary_female,2019,104.25904083252
Europe & Central Asia,secondary_female,2020,102.877738952637
Europe & Central Asia,secondary_male,2000,96.0724334716797
Europe & Central Asia,secondary_male,2001,97.9816818237305
Europe & Central Asia,secondary_male,2002,99.1559677124023
Europe & Central Asia,secondary_male,2003,99.9857025146484
Europe & Central Asia,secondary_male,2004,97.5405731201172
Europe & Central Asia,secondary_male,2005,97.2262268066406
Europe & Central Asia,secondary_male,2006,97.6794662475586
Europe & Central Asia,secondary_male,2007,98.0261001586914
Europe & Central Asia,secondary_male,2008,98.5223388671875
Europe & Central Asia,secondary_male,2009,98.324951171875
Europe & Central Asia,secondary_male,2010,100.144027709961
Europe & Central Asia,secondary_male,2011,100.478637695312
Europe & Central Asia,secondary_male,2012,99.8409881591797
Europe & Central Asia,secondary_male,2013,104.925437927246
Europe & Central Asia,secondary_male,2014,105.211372375488
Europe & Central Asia,secondary_male,2015,104.927612304688
Europe & Central Asia,secondary_male,2016,104.468139648438
Europe & Central Asia,secondary_male,2017,105.600120544434
Europe & Central Asia,secondary_male,2018,105.236450195312
Europe & Central Asia,secondary_male,2019,105.186851501465
Europe & Central Asia,secondary_male,2020,103.500381469727
Europe & Central Asia,tertiary,2000,45.8308486938477
Europe & Central Asia,tertiary,2001,48.1379318237305
Europe & Central Asia,tertiary,2002,50.6971092224121
Europe & Central Asia,tertiary,2003,53.2160682678223
Europe & Central Asia,tertiary,2004,54.428840637207
Europe & Central Asia,tertiary,2005,56.0824089050293
Europe & Central Asia,tertiary,2006,57.5957984924316
Europe & Central Asia,tertiary,2007,58.696159362793
Europe & Central Asia,tertiary,2008,59.4951515197754
Europe & Central Asia,tertiary,2009,60.6389389038086
Europe & Central Asia,tertiary,2010,62.1960716247559
Europe & Central Asia,tertiary,2011,63.1500511169434
Europe & Central Asia,tertiary,2012,63.842960357666
Europe & Central Asia,tertiary,2013,64.9021987915039
Europe & Central Asia,tertiary,2014,66.4192199707031
Europe & Central Asia,tertiary,2015,67.4049606323242
Europe & Central Asia,tertiary,2016,68.9127578735352
Europe & Central Asia,tertiary,2017,70.533203125
Europe & Central Asia,tertiary,2018,72.0409393310547
Europe & Central Asia,tertiary,2019,73.6700897216797
Europe & Central Asia,tertiary,2020,75.6536102294922
Europe & Central Asia,tertiary_female,2000,48.9057807922363
Europe & Central Asia,tertiary_female,2001,51.7429389953613
Europe & Central Asia,tertiary_female,2002,55.0972709655762
Europe & Central Asia,tertiary_female,2003,57.754581451416
Europe & Central Asia,tertiary_female,2004,59.5210418701172
Europe & Central Asia,tertiary_female,2005,61.4848594665527
Europe & Central Asia,tertiary_female,2006,63.2125396728516
Europe & Central Asia,tertiary_female,2007,64.4557113647461
Europe & Central Asia,tertiary_female,2008,65.518180847168
Europe & Central Asia,tertiary_female,2009,66.7697601318359
Europe & Central Asia,tertiary_female,2010,68.2985610961914
Europe & Central Asia,tertiary_female,2011,69.1707077026367
Europe & Central Asia,tertiary_female,2012,69.2602005004883
Europe & Central Asia,tertiary_female,2013,70.0210723876953
Europe & Central Asia,tertiary_female,2014,71.1748733520508
Europe & Central Asia,tertiary_female,2015,72.1490936279297
Europe & Central Asia,tertiary_female,2016,73.5627975463867
Europe & Central Asia,tertiary_female,2017,75.3218307495117
Europe & Central Asia,tertiary_female,2018,77.1048889160156
Europe & Central Asia,tertiary_female,2019,79.2811431884766
Europe & Central Asia,tertiary_female,2020,81.7511596679688
Europe & Central Asia,tertiary_male,2000,42.8368492126465
Europe & Central Asia,tertiary_male,2001,44.6310615539551
Europe & Central Asia,tertiary_male,2002,46.4190711975098
Europe & Central Asia,tertiary_male,2003,48.802619934082
Europe & Central Asia,tertiary_male,2004,49.4746017456055
Europe & Central Asia,tertiary_male,2005,50.8210601806641
Europe & Central Asia,tertiary_male,2006,52.1235885620117
Europe & Central Asia,tertiary_male,2007,53.0815811157227
Europe & Central Asia,tertiary_male,2008,53.6382293701172
Europe & Central Asia,tertiary_male,2009,54.6947784423828
Europe & Central Asia,tertiary_male,2010,56.2924613952637
Europe & Central Asia,tertiary_male,2011,57.3385200500488
Europe & Central Asia,tertiary_male,2012,58.6180191040039
Europe & Central Asia,tertiary_male,2013,59.972541809082
Europe & Central Asia,tertiary_male,2014,61.8442192077637
Europe & Central Asia,tertiary_male,2015,62.8509292602539
Europe & Central Asia,tertiary_male,2016,64.4709091186523
Europe & Central Asia,tertiary_male,2017,65.9713516235352
Europe & Central Asia,tertiary_male,2018,67.2286834716797
Europe & Central Asia,tertiary_male,2019,68.3586196899414
Europe & Central Asia,tertiary_male,2020,69.8929290771484
Latin America & Caribbean,primary,2000,115.673156738281
Latin America & Caribbean,primary,2001,114.882301330566
Latin America & Caribbean,primary,2002,114.836166381836
Latin America & Caribbean,primary,2003,113.822761535645
Latin America & Caribbean,primary,2004,114.052032470703
Latin America & Caribbean,primary,2005,113.428680419922
Latin America & Caribbean,primary,2006,109.354698181152
Latin America & Caribbean,primary,2007,113.001747131348
Latin America & Caribbean,primary,2008,112.473052978516
Latin America & Caribbean,primary,2009,112.463836669922
Latin America & Caribbean,primary,2010,111.409637451172
Latin America & Caribbean,primary,2011,110.549781799316
Latin America & Caribbean,primary,2012,109.402587890625
Latin America & Caribbean,primary,2013,110.243026733398
Latin America & Caribbean,primary,2014,109.37109375
Latin America & Caribbean,primary,2015,108.312019348145
Latin America & Caribbean,primary,2016,107.620933532715
Latin America & Caribbean,primary,2017,107.052093505859
Latin America & Caribbean,primary,2018,106.677040100098
Latin America & Caribbean,primary,2019,106.588180541992
Latin America & Caribbean,primary,2020,105.879936218262
Latin America & Caribbean,primary_female,2000,114.087532043457
Latin America & Caribbean,primary_female,2001,113.437812805176
Latin America & Caribbean,primary_female,2002,113.424621582031
Latin America & Caribbean,primary_female,2003,112.426338195801
Latin America & Caribbean,primary_female,2004,112.550193786621
Latin America & Caribbean,primary_female,2005,111.835609436035
Latin America & Caribbean,primary_female,2006,107.803619384766
Latin America & Caribbean,primary_female,2007,111.310752868652
Latin America & Caribbean,primary_female,2008,110.787452697754
Latin America & Caribbean,primary_female,2009,110.74259185791
Latin America & Caribbean,primary_female,2010,109.746353149414
Latin America & Caribbean,primary_female,2011,108.963569641113
Latin America & Caribbean,primary_female,2012,107.937049865723
Latin America & Caribbean,primary_female,2013,108.787773132324
Latin America & Caribbean,primary_female,2014,107.92903137207
Latin America & Caribbean,primary_female,2015,107.070121765137
Latin America & Caribbean,primary_female,2016,106.516616821289
Latin America & Caribbean,primary_female,2017,106.149368286133
Latin America & Caribbean,primary_female,2018,105.892723083496
Latin America & Caribbean,primary_female,2019,105.835441589355
Latin America & Caribbean,primary_female,2020,104.964401245117
Latin America & Caribbean,primary_male,2000,117.201438903809
Latin America & Caribbean,primary_male,2001,116.273826599121
Latin America & Caribbean,primary_male,2002,116.195343017578
Latin America & Caribbean,primary_male,2003,115.166839599609
Latin America & Caribbean,primary_male,2004,115.497138977051
Latin America & Caribbean,primary_male,2005,114.960998535156
Latin America & Caribbean,primary_male,2006,110.84635925293
Latin America & Caribbean,primary_male,2007,114.627769470215
Latin America & Caribbean,primary_male,2008,114.093650817871
Latin America & Caribbean,primary_male,2009,114.118270874023
Latin America & Caribbean,primary_male,2010,113.007751464844
Latin America & Caribbean,primary_male,2011,112.0732421875
Latin America & Caribbean,primary_male,2012,110.809478759766
Latin America & Caribbean,primary_male,2013,111.644371032715
Latin America & Caribbean,primary_male,2014,110.76065826416
Latin America & Caribbean,primary_male,2015,109.505928039551
Latin America & Caribbean,primary_male,2016,108.681587219238
Latin America & Caribbean,primary_male,2017,107.916458129883
Latin America & Caribbean,primary_male,2018,107.42845916748
Latin America & Caribbean,primary_male,2019,107.310577392578
Latin America & Caribbean,primary_male,2020,106.762519836426
Latin America & Caribbean,secondary,2000,79.3801193237305
Latin America & Caribbean,secondary,2001,80.5385513305664
Latin America & Caribbean,secondary,2002,87.1760711669922
Latin America & Caribbean,secondary,2003,84.6531219482422
Latin America & Caribbean,secondary,2004,86.362663269043
Latin America & Caribbean,secondary,2005,86.6360015869141
Latin America & Caribbean,secondary,2006,84.9996795654297
Latin America & Caribbean,secondary,2007,86.1367721557617
Latin America & Caribbean,secondary,2008,87.2585601806641
Latin America & Caribbean,secondary,2009,88.1930999755859
Latin America & Caribbean,secondary,2010,89.2363967895508
Latin America & Caribbean,secondary,2011,89.7034530639648
Latin America & Caribbean,secondary,2012,89.8471908569336
Latin America & Caribbean,secondary,2013,94.7633285522461
Latin America & Caribbean,secondary,2014,94.8695373535156
Latin America & Caribbean,secondary,2015,95.0755462646484
Latin America & Caribbean,secondary,2016,96.088623046875
Latin America & Caribbean,secondary,2017,96.5442810058594
Latin America & Caribbean,secondary,2018,97.567138671875
Latin America & Caribbean,secondary,2019,97.6430587768555
Latin America & Caribbean,secondary,2020,97.1172180175781
Latin America & Caribbean,secondary_female,2000,81.7892074584961
Latin America & Caribbean,secondary_female,2001,83.0510101318359
Latin America & Caribbean,secondary_female,2002,90.0146865844727
Latin America & Caribbean,secondary_female,2003,87.7489395141602
Latin America & Caribbean,secondary_female,2004,89.4052276611328
Latin America & Caribbean,secondary_female,2005,89.802131652832
Latin America & Caribbean,secondary_female,2006,88.2992324829102
Latin America & Caribbean,secondary_female,2007,89.54833984375
Latin America & Caribbean,secondary_female,2008,90.7860565185547
Latin America & Caribbean,secondary_female,2009,91.6666488647461
Latin America & Caribbean,secondary_female,2010,92.5485076904297
Latin America & Caribbean,secondary_female,2011,92.8820495605469
Latin America & Caribbean,secondary_female,2012,92.7997589111328
Latin America & Caribbean,secondary_female,2013,97.5087127685547
Latin America & Caribbean,secondary_female,2014,97.6046905517578
Latin America & Caribbean,secondary_female,2015,97.6465072631836
Latin America & Caribbean,secondary_female,2016,98.4324188232422
Latin America & Caribbean,secondary_female,2017,98.6545333862305
Latin America & Caribbean,secondary_female,2018,99.8022918701172
Latin America & Caribbean,secondary_female,2019,100.104858398438
Latin America & Caribbean,secondary_female,2020,99.7190017700195
Latin America & Caribbean,secondary_male,2000,77.0258331298828
Latin America & Caribbean,secondary_male,2001,78.0848236083984
Latin America & Caribbean,secondary_male,2002,84.4059371948242
Latin America & Caribbean,secondary_male,2003,81.6343002319336
Latin America & Caribbean,secondary_male,2004,83.3975677490234
Latin America & Caribbean,secondary_male,2005,83.5519638061523
Latin America & Caribbean,secondary_male,2006,81.787467956543
Latin America & Caribbean,secondary_male,2007,82.8174591064453
Latin America & Caribbean,secondary_male,2008,83.8287887573242
Latin America & Caribbean,secondary_male,2009,84.8180770874023
Latin America & Caribbean,secondary_male,2010,86.0204162597656
Latin America & Caribbean,secondary_male,2011,86.619270324707
